brand,model,year,mileage,fuelType,transmission,condition,location,price
Nissan,Qashqai,2017,172077,Petrol,Automatic,very_used,Cairo,767078.34
Hyundai,Accent RB,2009,294832,Petrol,Automatic,very_used,Giza,184709.49
Hyundai,Elantra AD,2021,68608,Hybrid,Automatic,used,Cairo,954820.0
Nissan,Sunny,2017,138107,Petrol,Automatic,very_used,Giza,371166.84
Hyundai,Accent RB,2011,257661,Petrol,Automatic,used,Sharqia,260354.89
Chevrolet,Aveo,2018,143987,Petrol,Automatic,used,Cairo,371086.08
Hyundai,Accent RB,2009,283172,Diesel,Automatic,used,Gharbia,227535.9
Nissan,X-Trail,2002,300000,Petrol,Automatic,used,Gharbia,429875.53
Nissan,Qashqai,2009,227708,Petrol,Automatic,very_used,Cairo,467628.41
Chevrolet,Aveo,2001,300000,Petrol,Automatic,very_used,Gharbia,87541.11
Honda,Civic,2016,91026,Hybrid,Automatic,used,Giza,1038243.08
Hyundai,Accent RB,2013,241387,Petrol,Automatic,used,Cairo,302786.03
Chevrolet,Optra,2016,173792,Petrol,Automatic,used,Monufia,352837.2
Chevrolet,Aveo,2014,160864,Petrol,Automatic,used,Giza,273714.33
Nissan,Sunny,2012,256013,Diesel,Automatic,very_used,Gharbia,228424.23
Kia,Sportage,2008,255852,Diesel,Automatic,used,Alexandria,585915.79
Kia,Sportage,2020,104079,Petrol,Automatic,new,Alexandria,1606073.27
BMW,X1,1998,300000,Petrol,Automatic,used,Cairo,621986.49
Chevrolet,Optra,2009,293208,Petrol,Manual,used,Giza,192972.97
MG,MG 5,2013,154485,Hybrid,Automatic,used,Cairo,468667.81
Chevrolet,Captiva,2010,287061,Petrol,Automatic,used,Giza,474139.94
Chevrolet,Aveo,2015,130297,Petrol,Automatic,very_used,Gharbia,256536.53
Hyundai,Accent RB,2010,284126,Petrol,Automatic,used,Giza,237379.27
Hyundai,Tucson,2017,161509,Petrol,Automatic,very_used,Giza,936492.25
Toyota,Yaris,2018,154649,Petrol,Manual,very_used,Giza,574900.63
Mercedes,C180,2021,56166,Petrol,Automatic,used,Ismailia,3233056.99
Honda,Civic,2002,300000,Hybrid,Manual,used,Dakahlia,344319.62
Nissan,Sunny,2009,185841,Petrol,Manual,very_used,Suez,215160.79
Toyota,Camry,2022,72945,Petrol,Automatic,used,Giza,2233907.48
Hyundai,Elantra AD,1996,300000,Petrol,Automatic,very_used,Gharbia,135087.99
Hyundai,Elantra AD,2013,131806,Petrol,Automatic,very_used,Cairo,440580.68
Toyota,Camry,2011,243861,Petrol,Automatic,very_used,Qalyubia,747074.7
Kia,Sportage,2017,150776,Petrol,Automatic,used,Cairo,1146247.25
BMW,X3,2011,283467,Petrol,Automatic,used,Cairo,1928432.53
BMW,X1,2011,273052,Petrol,Automatic,very_used,Alexandria,1096063.3
Audi,A3,2008,289270,Petrol,Manual,used,Cairo,836643.05
Kia,Sportage,2021,70007,Hybrid,Automatic,used,Giza,1818433.31
Nissan,X-Trail,2017,116037,Petrol,Automatic,very_used,Giza,1116990.39
Nissan,Qashqai,2013,204634,Petrol,Automatic,used,Giza,687612.36
Chevrolet,Aveo,2001,300000,Petrol,Manual,very_used,Cairo,96283.22
Nissan,X-Trail,2017,163295,Petrol,Automatic,very_used,Alexandria,1027494.87
Hyundai,Elantra AD,2010,197346,Petrol,Automatic,very_used,Giza,351189.03
Skoda,Kamiq,2020,80834,Petrol,Automatic,used,Dakahlia,1345568.4
Skoda,Kodiaq,2021,58997,Diesel,Automatic,used,Aswan,2062262.18
Hyundai,Tucson,2022,45701,Petrol,Automatic,used,Cairo,1720407.23
Kia,Sportage,2004,300000,Petrol,Manual,used,Cairo,422971.38
Hyundai,Tucson,2005,300000,Petrol,Manual,very_used,Alexandria,352697.87
Honda,CR-V,2015,199945,Hybrid,Automatic,used,Ismailia,1424690.7
Audi,A4,2006,300000,Petrol,Automatic,very_used,Giza,782517.55
Nissan,Qashqai,2015,209431,Petrol,Automatic,very_used,Giza,655217.09
Mercedes,E200,2017,112373,Petrol,Automatic,very_used,Dakahlia,3195204.96
Kia,Cerato,2016,118889,Diesel,Automatic,very_used,Alexandria,566685.53
Nissan,Qashqai,2007,228429,Petrol,Manual,used,Cairo,490195.2
Hyundai,Tucson,2014,183936,Petrol,Automatic,very_used,Cairo,778310.88
Nissan,Qashqai,2008,289375,Petrol,Automatic,very_used,Gharbia,389183.5
MG,MG 5,2001,300000,Petrol,Automatic,used,Gharbia,167638.36
Chevrolet,Aveo,2012,233272,Petrol,Automatic,very_used,Cairo,188303.66
Toyota,Yaris,2022,44822,Diesel,Automatic,used,Cairo,1087483.36
Nissan,Sunny,2006,300000,Petrol,Automatic,used,Gharbia,175828.75
Nissan,X-Trail,2013,168349,Petrol,Automatic,used,Assiut,1003109.99
Toyota,Yaris,2006,300000,Hybrid,Automatic,used,Giza,301579.8
Hyundai,Accent RB,2019,119840,Petrol,Automatic,very_used,Giza,425663.71
Skoda,Octavia,2019,43817,Petrol,Automatic,used,Cairo,1252284.04
Kia,Cerato,2020,62150,Petrol,Automatic,used,Cairo,905647.25
Chevrolet,Captiva,2022,53270,Petrol,Automatic,used,Suez,1304400.94
Toyota,Fortuner,2011,174183,Petrol,Automatic,very_used,Sharqia,1151713.47
Toyota,Yaris,2018,97691,Petrol,Manual,very_used,Qalyubia,602967.86
Hyundai,Accent RB,2006,300000,Petrol,Manual,very_used,Cairo,148506.14
Mercedes,E200,2001,300000,Petrol,Automatic,used,Suez,1248039.58
Toyota,Corolla,2006,300000,Petrol,Automatic,very_used,Cairo,270496.89
Kia,Sportage,2009,256084,Petrol,Automatic,very_used,Alexandria,521471.45
Nissan,Sunny,2005,300000,Petrol,Automatic,used,Giza,177043.94
Nissan,Sunny,2013,236004,Petrol,Automatic,very_used,Monufia,230513.24
Hyundai,Tucson,2009,260670,Petrol,Automatic,used,Cairo,586676.46
Nissan,Sunny,1995,300000,Petrol,Automatic,very_used,Dakahlia,90870.23
BMW,520i,2021,42425,Petrol,Automatic,used,Dakahlia,3975610.38
Toyota,Camry,2019,118327,Petrol,Automatic,used,Cairo,1691763.66
Toyota,Yaris,2008,209718,Petrol,Automatic,very_used,Alexandria,317263.37
MG,RX5,2022,26974,Petrol,Automatic,used,Giza,1559803.68
Honda,Civic,2024,7350,Petrol,Automatic,new,Gharbia,1727177.34
Toyota,Fortuner,2009,300000,Petrol,Manual,very_used,Suez,767710.89
Chevrolet,Optra,2019,109109,Petrol,Automatic,used,Sharqia,452527.68
Honda,Civic,2021,40396,Petrol,Automatic,used,Assiut,1271296.27
Hyundai,Tucson,2018,112107,Diesel,Automatic,very_used,Dakahlia,1016178.05
Kia,Cerato,2007,233217,Petrol,Manual,very_used,Cairo,291055.04
Chevrolet,Optra,2014,160123,Petrol,Automatic,used,Alexandria,315652.54
Nissan,X-Trail,2018,102030,Petrol,Manual,used,Cairo,1408675.66
Nissan,X-Trail,2011,284366,Petrol,Manual,used,Assiut,673753.6
Skoda,Kodiaq,2009,300000,Petrol,Automatic,very_used,Assiut,608430.98
Toyota,Camry,2007,300000,Petrol,Manual,very_used,Cairo,530863.81
Hyundai,Accent RB,2009,287486,Petrol,Automatic,very_used,Cairo,184591.67
MG,ZS,2021,54895,Petrol,Automatic,used,Cairo,1120889.86
Chevrolet,Optra,2018,111831,Petrol,Manual,very_used,Cairo,367854.82
Mercedes,GLC 200,2017,151581,Petrol,Automatic,used,Alexandria,3930834.33
Hyundai,Elantra AD,2011,261525,Petrol,Automatic,very_used,Qalyubia,320920.36
Kia,Cerato,2001,300000,Petrol,Manual,very_used,Alexandria,183043.56
Kia,Rio,2010,173984,Petrol,Automatic,new,Suez,361800.38
Nissan,Qashqai,2012,169454,Petrol,Automatic,used,Cairo,739687.87
Kia,Cerato,2016,148865,Petrol,Automatic,used,Suez,615196.7
Kia,Rio,2012,300000,Diesel,Automatic,very_used,Giza,265247.08
Toyota,Yaris,2001,300000,Petrol,Manual,new,Dakahlia,232719.26
Skoda,Octavia,2004,300000,Petrol,Automatic,used,Ismailia,348478.1
Nissan,Sunny,2005,250400,Petrol,Automatic,used,Cairo,202765.18
Honda,Accord,2011,264479,Petrol,Automatic,very_used,Cairo,684304.33
Chevrolet,Optra,2008,242458,Petrol,Manual,very_used,Cairo,175531.97
Honda,CR-V,2011,177410,Diesel,Automatic,very_used,Cairo,996189.93
Skoda,Kodiaq,2021,82950,Petrol,Automatic,used,Qalyubia,1944517.09
MG,ZS,2009,300000,Petrol,Automatic,very_used,Cairo,333460.24
Honda,CR-V,2006,224844,Petrol,Manual,used,Giza,827895.21
Kia,Sportage,1997,300000,Petrol,Automatic,used,Giza,324120.4
MG,ZS,2018,112056,Petrol,Manual,used,Cairo,828492.22
Hyundai,Elantra AD,2015,211448,Hybrid,Automatic,very_used,Giza,462933.07
Hyundai,Tucson,2017,150197,Petrol,Automatic,very_used,Cairo,877252.2
MG,ZS,2022,59132,Diesel,Automatic,used,Cairo,1185941.05
Hyundai,Accent RB,2010,300000,Petrol,Automatic,very_used,Assiut,189501.41
Honda,Civic,2010,271877,Petrol,Manual,very_used,Cairo,416703.75
Hyundai,Elantra AD,2002,300000,Petrol,Automatic,very_used,Cairo,189566.14
Hyundai,Tucson,2010,254278,Petrol,Automatic,used,Cairo,638617.15
Toyota,Corolla,2016,110002,Petrol,Automatic,used,Alexandria,787878.77
Toyota,Fortuner,2013,153913,Hybrid,Automatic,very_used,Cairo,1446053.4
Toyota,Yaris,2012,173311,Diesel,Automatic,used,Monufia,512881.98
MG,RX5,2009,285067,Petrol,Manual,used,Cairo,489257.11
Kia,Rio,2021,82202,Petrol,Manual,used,Sharqia,708508.26
Toyota,Corolla,2019,118835,Petrol,Automatic,used,Assiut,891923.0
BMW,520i,2014,198445,Hybrid,Automatic,used,Cairo,2479858.13
MG,ZS,2017,118497,Petrol,Automatic,very_used,Assiut,661589.07
Nissan,Qashqai,2013,217288,Petrol,Automatic,very_used,Cairo,581195.16
Audi,A3,2023,36920,Petrol,Automatic,new,Cairo,3243811.08
BMW,X1,2015,173733,Petrol,Automatic,used,Ismailia,1861608.95
Kia,Sportage,2015,165251,Petrol,Automatic,very_used,Dakahlia,832834.8
Honda,CR-V,2008,300000,Petrol,Automatic,used,Cairo,830723.99
Nissan,Sunny,2011,171998,Petrol,Manual,used,Monufia,277911.49
Hyundai,Accent RB,2015,162669,Petrol,Automatic,used,Alexandria,368756.68
Honda,CR-V,2010,239017,Petrol,Automatic,very_used,Suez,815385.45
Mercedes,C180,2004,300000,Petrol,Manual,very_used,Dakahlia,698680.95
Mercedes,E200,2017,98751,Diesel,Automatic,very_used,Monufia,3340863.97
Mercedes,C180,2009,291376,Petrol,Automatic,used,Cairo,1220901.83
Kia,Rio,2012,225867,Petrol,Automatic,used,Cairo,337005.08
Toyota,Camry,2016,121733,Petrol,Manual,used,Aswan,1357335.44
Nissan,Qashqai,2023,38371,Diesel,Manual,new,Cairo,1703608.99
Nissan,Qashqai,2015,199781,Petrol,Automatic,used,Alexandria,800112.25
Kia,Sportage,2019,113709,Hybrid,Manual,very_used,Cairo,1201415.71
Hyundai,Tucson,2000,278305,Petrol,Automatic,very_used,Giza,295755.31
BMW,520i,2016,164099,Petrol,Manual,used,Giza,2511202.98
BMW,X3,2015,118867,Petrol,Automatic,new,Gharbia,3228699.73
Hyundai,Accent RB,2004,300000,Petrol,Manual,new,Giza,177811.74
Kia,Rio,1998,300000,Petrol,Automatic,very_used,Cairo,123325.49
MG,ZS,2023,13454,Petrol,Automatic,new,Alexandria,1418698.15
Skoda,Kamiq,2007,272998,Petrol,Automatic,very_used,Aswan,385196.18
Toyota,Camry,2013,273696,Petrol,Automatic,very_used,Cairo,804381.37
Toyota,Corolla,2013,235828,Petrol,Automatic,very_used,Cairo,433555.8
Mercedes,E200,2008,290126,Petrol,Automatic,very_used,Giza,1548763.17
Skoda,Octavia,2023,66793,Petrol,Automatic,new,Giza,1529756.48
Hyundai,Accent RB,2019,108188,Petrol,Automatic,very_used,Ismailia,444929.18
Kia,Cerato,2020,81897,Petrol,Automatic,used,Dakahlia,826891.08
Chevrolet,Captiva,2016,115472,Petrol,Automatic,used,Cairo,913150.3
BMW,520i,2016,166380,Petrol,Automatic,very_used,Cairo,2223505.08
Hyundai,Tucson,2009,300000,Petrol,Automatic,very_used,Dakahlia,445503.75
Hyundai,Tucson,2016,204334,Petrol,Automatic,very_used,Qalyubia,744874.45
MG,RX5,2005,285590,Petrol,Manual,very_used,Gharbia,315718.88
Chevrolet,Optra,2008,300000,Petrol,Automatic,very_used,Alexandria,156373.1
Toyota,Yaris,2019,110052,Diesel,Automatic,used,Cairo,803281.0
Honda,Accord,2005,300000,Diesel,Automatic,used,Assiut,546844.49
Nissan,Sunny,2019,140438,Petrol,Automatic,used,Alexandria,467470.4
Kia,Rio,2012,277526,Petrol,Automatic,very_used,Giza,272462.6
Hyundai,Tucson,2007,300000,Petrol,Manual,used,Giza,483510.61
Toyota,Yaris,2023,51521,Petrol,Automatic,new,Cairo,1242974.85
Kia,Sportage,2023,63593,Petrol,Automatic,used,Cairo,1872661.13
Honda,Civic,2008,199868,Petrol,Manual,new,Sharqia,584684.66
Kia,Rio,2018,99676,Petrol,Manual,used,Alexandria,574580.85
MG,MG 5,2015,131709,Petrol,Automatic,very_used,Cairo,418649.91
Toyota,Camry,2017,147648,Hybrid,Automatic,used,Sharqia,1620196.2
Honda,CR-V,2010,223395,Petrol,Automatic,used,Giza,1048384.01
Mercedes,C180,1998,300000,Petrol,Automatic,used,Dakahlia,632815.5
Chevrolet,Captiva,2006,300000,Diesel,Automatic,used,Cairo,372640.5
Toyota,Corolla,2021,65312,Petrol,Automatic,used,Cairo,1108991.59
Honda,Civic,2020,105989,Hybrid,Automatic,used,Dakahlia,1244989.63
Hyundai,Elantra AD,2017,65016,Hybrid,Automatic,used,Cairo,792990.25
Toyota,Corolla,2016,145086,Petrol,Manual,used,Alexandria,676685.65
Skoda,Kodiaq,2007,300000,Petrol,Automatic,used,Cairo,662663.86
Toyota,Yaris,2017,74970,Hybrid,Automatic,used,Monufia,759658.53
Audi,A3,2017,114733,Petrol,Automatic,used,Monufia,1763382.65
Nissan,X-Trail,2020,43802,Petrol,Automatic,used,Giza,1684011.92
BMW,320i,2013,241309,Petrol,Automatic,very_used,Cairo,1098525.88
Hyundai,Accent RB,2000,300000,Petrol,Automatic,used,Sharqia,139600.98
MG,MG 5,2015,126259,Petrol,Automatic,used,Giza,516658.14
Nissan,X-Trail,2011,183818,Diesel,Automatic,used,Qalyubia,850010.17
Honda,Accord,2013,183743,Diesel,Automatic,used,Alexandria,1129021.98
Hyundai,Elantra AD,2013,243965,Petrol,Automatic,used,Cairo,442083.64
MG,ZS,2013,300000,Petrol,Automatic,used,Alexandria,481163.96
Toyota,Yaris,2005,300000,Petrol,Automatic,very_used,Luxor,214632.05
Toyota,Corolla,2019,131247,Petrol,Automatic,very_used,Monufia,683437.38
Hyundai,Elantra AD,2003,300000,Petrol,Automatic,very_used,Qalyubia,181572.84
Chevrolet,Optra,2003,300000,Petrol,Manual,used,Ismailia,138006.82
Hyundai,Accent RB,2018,179753,Petrol,Automatic,very_used,Cairo,382009.19
Honda,Accord,2015,134113,Petrol,Automatic,used,Qalyubia,1284692.62
Hyundai,Elantra AD,2003,300000,Petrol,Automatic,very_used,Cairo,194553.61
MG,RX5,2021,77518,Hybrid,Manual,used,Alexandria,1439824.03
Toyota,Yaris,2011,257863,Petrol,Automatic,very_used,Cairo,359788.75
Hyundai,Accent RB,2004,300000,Petrol,Manual,used,Cairo,160598.14
Nissan,X-Trail,2022,47863,Petrol,Automatic,used,Qalyubia,1843410.77
Toyota,Corolla,2005,300000,Petrol,Automatic,used,Dakahlia,293914.72
Kia,Rio,2017,134032,Petrol,Manual,used,Luxor,494921.03
Hyundai,Tucson,1997,300000,Diesel,Manual,used,Sharqia,279428.94
Mercedes,C180,2010,290078,Diesel,Automatic,used,Gharbia,1239445.83
Chevrolet,Captiva,2022,71988,Diesel,Automatic,very_used,Giza,1120770.09
Honda,Accord,2017,162210,Hybrid,Automatic,very_used,Cairo,1262115.83
Toyota,Yaris,2021,44630,Diesel,Manual,used,Cairo,939203.98
Hyundai,Elantra AD,2018,152318,Diesel,Automatic,very_used,Ismailia,566319.02
Honda,CR-V,2018,92714,Petrol,Automatic,very_used,Dakahlia,1524592.79
Hyundai,Elantra AD,2000,294268,Petrol,Automatic,used,Dakahlia,186925.21
MG,RX5,2015,174459,Petrol,Automatic,very_used,Cairo,742091.57
Kia,Sportage,2009,220213,Petrol,Automatic,very_used,Assiut,528021.23
Hyundai,Tucson,2013,216815,Petrol,Manual,used,Giza,745503.86
Nissan,Sunny,2014,114401,Petrol,Automatic,very_used,Cairo,339039.85
Hyundai,Tucson,2017,127799,Diesel,Automatic,very_used,Dakahlia,974549.13
MG,RX5,2004,300000,Diesel,Automatic,used,Cairo,385484.34
Kia,Sportage,2015,135062,Diesel,Automatic,used,Alexandria,1084968.59
Honda,CR-V,2018,92882,Petrol,Automatic,very_used,Dakahlia,1539598.02
Honda,Accord,2021,80948,Hybrid,Automatic,very_used,Qalyubia,1664330.58
Audi,Q3,2023,28877,Petrol,Automatic,used,Dakahlia,3875939.05
Hyundai,Accent RB,2007,298633,Petrol,Automatic,used,Cairo,192183.52
Kia,Sportage,2010,209857,Petrol,Manual,very_used,Sharqia,586605.83
Skoda,Octavia,2001,300000,Petrol,Manual,very_used,Ismailia,249874.91
Nissan,Sunny,2017,106638,Petrol,Automatic,used,Alexandria,450829.51
Toyota,Yaris,2019,108953,Petrol,Manual,very_used,Cairo,642296.98
Skoda,Octavia,2014,116801,Petrol,Automatic,used,Cairo,817757.13
Hyundai,Accent RB,2005,273022,Petrol,Manual,very_used,Qalyubia,151753.07
MG,MG 5,2012,249744,Petrol,Automatic,used,Cairo,372445.03
Honda,CR-V,2010,300000,Petrol,Automatic,very_used,Aswan,724263.07
Audi,A4,2013,143494,Diesel,Automatic,used,Cairo,1896194.05
Nissan,X-Trail,2001,280980,Petrol,Manual,very_used,Cairo,372367.01
MG,ZS,2017,120046,Petrol,Manual,very_used,Cairo,685920.25
Hyundai,Elantra AD,2013,251496,Petrol,Automatic,used,Monufia,417561.88
Chevrolet,Aveo,2008,134583,Petrol,Manual,very_used,Assiut,164710.65
Nissan,Qashqai,2011,176806,Diesel,Manual,used,Giza,679296.39
Mercedes,C180,2019,124529,Diesel,Automatic,very_used,Qalyubia,2233735.15
Hyundai,Tucson,2018,143979,Petrol,Automatic,used,Cairo,1211339.01
Hyundai,Elantra AD,2011,272638,Petrol,Automatic,used,Alexandria,368218.58
BMW,320i,2009,300000,Petrol,Automatic,used,Gharbia,878878.36
Hyundai,Tucson,2014,176587,Petrol,Automatic,used,Cairo,935301.83
Toyota,Fortuner,2017,158145,Petrol,Automatic,used,Cairo,1900934.86
Skoda,Octavia,2015,124763,Petrol,Manual,used,Qalyubia,794517.17
Toyota,Corolla,2016,152214,Petrol,Automatic,used,Alexandria,731787.7
Kia,Rio,2005,300000,Petrol,Automatic,very_used,Qalyubia,181374.84
Nissan,Qashqai,2016,123134,Petrol,Automatic,very_used,Giza,772238.63
MG,MG 5,2016,73554,Petrol,Automatic,used,Suez,569903.98
Chevrolet,Aveo,2014,239212,Hybrid,Automatic,used,Sharqia,253955.91
MG,MG 5,2013,264660,Petrol,Automatic,used,Cairo,377607.43
Toyota,Camry,2017,152309,Petrol,Automatic,used,Cairo,1477177.49
Hyundai,Elantra AD,2019,129298,Petrol,Automatic,used,Qalyubia,698926.86
Audi,A4,2021,109393,Petrol,Automatic,used,Dakahlia,2855485.2
Chevrolet,Captiva,2018,112243,Petrol,Manual,used,Cairo,936998.27
Nissan,X-Trail,2013,157925,Petrol,Automatic,very_used,Cairo,863707.57
Skoda,Kodiaq,2019,85221,Petrol,Automatic,used,Cairo,1791691.26
Toyota,Corolla,2017,138597,Petrol,Manual,very_used,Alexandria,641865.31
Honda,CR-V,2003,300000,Petrol,Automatic,used,Alexandria,594559.87
Mercedes,GLC 200,2011,229642,Petrol,Automatic,very_used,Cairo,2102804.65
Mercedes,E200,1997,300000,Petrol,Automatic,very_used,Cairo,845433.15
BMW,320i,2024,5787,Petrol,Automatic,used,Alexandria,3424926.83
Chevrolet,Optra,2018,144282,Petrol,Manual,new,Giza,414768.84
Mercedes,GLC 200,2022,46774,Hybrid,Automatic,used,Alexandria,6461159.6
Toyota,Camry,2011,178191,Petrol,Automatic,very_used,Alexandria,871534.14
Nissan,X-Trail,2021,88032,Petrol,Automatic,very_used,Giza,1444031.58
MG,MG 5,2016,149680,Petrol,Automatic,very_used,Alexandria,435553.18
Skoda,Octavia,2017,156775,Petrol,Automatic,very_used,Giza,726800.05
Toyota,Yaris,1998,300000,Petrol,Automatic,very_used,Aswan,157288.66
Kia,Sportage,2014,157791,Petrol,Automatic,used,Cairo,1032998.33
Toyota,Yaris,2002,300000,Petrol,Manual,very_used,Ismailia,186611.46
Chevrolet,Captiva,2018,137003,Petrol,Manual,used,Gharbia,848395.23
Nissan,Sunny,2014,210254,Petrol,Automatic,used,Cairo,319357.0
Honda,Accord,2011,300000,Petrol,Automatic,very_used,Dakahlia,633432.31
Skoda,Kamiq,2014,191025,Diesel,Automatic,very_used,Cairo,685107.26
MG,MG 5,2001,300000,Petrol,Manual,used,Suez,168921.39
Honda,CR-V,2010,264757,Petrol,Automatic,used,Cairo,994822.05
Hyundai,Accent RB,1998,300000,Petrol,Automatic,used,Assiut,116394.55
Honda,Civic,2014,184084,Petrol,Automatic,very_used,Alexandria,638544.22
Honda,Accord,2014,224654,Petrol,Automatic,very_used,Qalyubia,921623.73
Kia,Rio,2013,231613,Petrol,Automatic,used,Cairo,363587.82
Hyundai,Elantra AD,2007,300000,Diesel,Automatic,very_used,Cairo,232040.49
Hyundai,Elantra AD,2014,251829,Diesel,Automatic,very_used,Monufia,369241.12
Chevrolet,Captiva,2019,81004,Petrol,Automatic,used,Alexandria,1064880.11
Toyota,Yaris,2013,137261,Petrol,Manual,used,Cairo,559336.9
Toyota,Corolla,2002,300000,Diesel,Automatic,very_used,Cairo,237922.85
Hyundai,Elantra AD,2019,129711,Petrol,Manual,used,Giza,725486.22
BMW,520i,2014,223933,Petrol,Automatic,used,Cairo,2127836.78
MG,ZS,2019,111051,Diesel,Manual,used,Cairo,867390.33
Chevrolet,Optra,2015,221273,Petrol,Manual,used,Qalyubia,294913.11
Nissan,X-Trail,2018,125391,Diesel,Automatic,very_used,Cairo,1274071.47
Kia,Rio,2004,300000,Petrol,Manual,used,Alexandria,190899.01
Honda,Civic,2008,300000,Petrol,Automatic,very_used,Cairo,399294.7
Hyundai,Tucson,2015,133226,Petrol,Manual,very_used,Suez,846118.08
Nissan,Qashqai,2007,300000,Petrol,Automatic,very_used,Cairo,388506.82
Skoda,Kamiq,2020,64294,Petrol,Manual,new,Dakahlia,1410771.33
Mercedes,GLC 200,2004,300000,Petrol,Automatic,very_used,Sharqia,1279603.34
Hyundai,Tucson,2010,274842,Petrol,Automatic,very_used,Monufia,511718.14
Chevrolet,Aveo,2014,216419,Petrol,Automatic,very_used,Dakahlia,221031.25
BMW,X1,2016,142019,Petrol,Automatic,very_used,Cairo,1693109.87
Toyota,Fortuner,2014,173115,Petrol,Manual,used,Gharbia,1543011.41
Nissan,Sunny,2022,37183,Petrol,Manual,used,Giza,612275.96
Toyota,Yaris,2022,33555,Hybrid,Automatic,used,Qalyubia,1116984.83
Honda,Civic,2005,300000,Petrol,Automatic,used,Qalyubia,390573.31
Mercedes,E200,2021,86628,Diesel,Automatic,new,Cairo,5650743.31
Mercedes,E200,2022,49142,Petrol,Automatic,used,Giza,5533140.91
Skoda,Octavia,2010,161335,Petrol,Automatic,used,Cairo,631726.48
Hyundai,Tucson,2022,52207,Hybrid,Automatic,new,Cairo,1908124.41
Mercedes,E200,2014,153371,Petrol,Automatic,very_used,Alexandria,2498246.83
Mercedes,C180,2014,96064,Petrol,Automatic,very_used,Dakahlia,1711546.22
Hyundai,Accent RB,2013,225813,Petrol,Automatic,very_used,Giza,274052.61
Kia,Cerato,2016,158056,Diesel,Automatic,very_used,Giza,553718.47
MG,RX5,2018,68671,Petrol,Automatic,used,Dakahlia,1116402.82
Chevrolet,Captiva,2011,226299,Petrol,Automatic,used,Cairo,561389.75
Toyota,Yaris,2009,300000,Hybrid,Manual,used,Cairo,358731.99
BMW,320i,2016,66044,Petrol,Automatic,used,Cairo,2094671.03
Mercedes,C180,2000,300000,Petrol,Automatic,very_used,Cairo,617962.14
Skoda,Kodiaq,2018,132922,Petrol,Automatic,very_used,Dakahlia,1311269.87
Chevrolet,Optra,2021,46129,Petrol,Automatic,used,Cairo,535036.27
Audi,A4,2012,229855,Petrol,Manual,used,Sharqia,1382911.92
Honda,Accord,2015,97123,Hybrid,Automatic,new,Cairo,1606406.45
Skoda,Octavia,2019,71917,Petrol,Automatic,used,Cairo,1168271.1
MG,ZS,2019,127652,Petrol,Automatic,used,Cairo,865578.76
MG,MG 5,2009,300000,Petrol,Automatic,very_used,Cairo,222542.65
MG,RX5,2015,178766,Petrol,Manual,used,Sharqia,774293.07
Kia,Rio,2010,270982,Petrol,Automatic,used,Cairo,279770.14
Nissan,Qashqai,2012,229009,Petrol,Manual,used,Alexandria,601612.05
Kia,Sportage,2018,112066,Petrol,Automatic,used,Cairo,1296299.06
Kia,Sportage,2014,182337,Petrol,Manual,very_used,Cairo,751315.77
MG,ZS,2007,300000,Diesel,Automatic,very_used,Cairo,294777.86
